,filename,semantic_label,numeric_label,partition,task,partition_challenge
829,000730.png,dalmatian,4.0,train,source,train
830,006331.png,miniature_poodle,1.0,,source,val
831,000710.png,miniature_poodle,1.0,train,source,val
832,005384.png,chihuahua,5.0,test,source,val
833,001846.png,saint_bernard,2.0,train,source,train
834,008633.png,chihuahua,5.0,,source,test
835,009956.png,samoyed,0.0,,source,test
836,000783.png,yorkshire_terrier,7.0,train,source,train
837,006514.png,great_dane,3.0,,source,train
838,003077.png,chihuahua,5.0,val,source,train
839,008304.png,yorkshire_terrier,7.0,,source,train
840,001520.png,yorkshire_terrier,7.0,train,source,train
841,000860.png,saint_bernard,2.0,train,source,train
842,006838.png,samoyed,0.0,,source,train
843,001677.png,siberian_husky,6.0,train,source,train
844,006645.png,great_dane,3.0,,source,val
845,001564.png,saint_bernard,2.0,train,source,test
846,000253.png,miniature_poodle,1.0,train,source,train
847,001244.png,saint_bernard,2.0,train,source,train
848,003854.png,great_dane,3.0,test,source,test
849,005490.png,siberian_husky,6.0,test,source,train
850,005853.png,great_dane,3.0,,source,train
851,003681.png,siberian_husky,6.0,val,source,test
852,004873.png,great_dane,3.0,test,source,test
853,008162.png,samoyed,0.0,,source,train
854,004944.png,siberian_husky,6.0,test,source,val
855,007447.png,saint_bernard,2.0,,source,test
856,005417.png,miniature_poodle,1.0,,source,train
857,000005.png,chihuahua,5.0,train,source,train
858,000160.png,miniature_poodle,1.0,train,source,train
859,005527.png,miniature_poodle,1.0,,source,train
860,004564.png,siberian_husky,6.0,test,source,train
861,006676.png,saint_bernard,2.0,,source,train
862,009604.png,great_dane,3.0,,source,test
863,009756.png,great_dane,3.0,,source,test
864,000378.png,miniature_poodle,1.0,train,source,val
865,005383.png,dalmatian,4.0,test,source,test
866,006615.png,samoyed,0.0,,source,val
867,000820.png,yorkshire_terrier,7.0,train,source,train
868,009446.png,siberian_husky,6.0,,source,train
869,008817.png,saint_bernard,2.0,,source,train
870,004866.png,saint_bernard,2.0,test,source,train
871,001094.png,siberian_husky,6.0,train,source,val
872,001294.png,saint_bernard,2.0,train,source,train
873,005995.png,chihuahua,5.0,,source,train
874,003007.png,yorkshire_terrier,7.0,val,source,val
875,009729.png,miniature_poodle,1.0,,source,train
876,004117.png,miniature_poodle,1.0,test,source,train
877,007549.png,samoyed,0.0,,source,test
878,008181.png,great_dane,3.0,,source,train
879,006078.png,miniature_poodle,1.0,,source,train
880,003928.png,saint_bernard,2.0,test,source,val
881,007407.png,great_dane,3.0,,source,test
882,009082.png,chihuahua,5.0,,source,train
883,003906.png,siberian_husky,6.0,val,source,train
884,005678.png,miniature_poodle,1.0,,source,train
885,001439.png,siberian_husky,6.0,train,source,train
886,002494.png,samoyed,0.0,train,source,test
887,002276.png,siberian_husky,6.0,train,source,train
888,005683.png,miniature_poodle,1.0,,source,train
889,003926.png,chihuahua,5.0,val,source,test
890,009113.png,great_dane,3.0,,source,test
891,000100.png,saint_bernard,2.0,train,source,test
892,003726.png,chihuahua,5.0,val,source,test
893,006778.png,siberian_husky,6.0,,source,train
894,000193.png,miniature_poodle,1.0,train,source,test
895,006441.png,yorkshire_terrier,7.0,,source,val
896,003927.png,yorkshire_terrier,7.0,val,source,test
897,008317.png,dalmatian,4.0,,source,train
898,004170.png,yorkshire_terrier,7.0,test,source,test
899,006449.png,saint_bernard,2.0,,source,train
900,002555.png,chihuahua,5.0,train,source,train
901,005867.png,chihuahua,5.0,,source,test
902,003948.png,miniature_poodle,1.0,val,source,test
903,002464.png,miniature_poodle,1.0,train,source,val
904,006564.png,siberian_husky,6.0,,source,train
905,006323.png,chihuahua,5.0,,source,train
906,005830.png,great_dane,3.0,,source,train
907,005910.png,samoyed,0.0,,source,test
908,009447.png,dalmatian,4.0,,source,train
909,010000.png,samoyed,0.0,,source,train
910,004766.png,great_dane,3.0,test,source,train
911,000304.png,saint_bernard,2.0,train,source,train
912,003649.png,siberian_husky,6.0,val,source,train
913,006770.png,dalmatian,4.0,,source,train
914,004819.png,great_dane,3.0,test,source,test
915,009588.png,siberian_husky,6.0,,source,val
916,008159.png,samoyed,0.0,,source,test
917,006186.png,great_dane,3.0,,source,train
918,004180.png,samoyed,0.0,val,source,train
919,001002.png,siberian_husky,6.0,train,source,train
920,007417.png,dalmatian,4.0,,source,train
921,009341.png,miniature_poodle,1.0,,source,train
922,006200.png,siberian_husky,6.0,,source,test
923,002931.png,siberian_husky,6.0,val,source,train
924,003479.png,great_dane,3.0,val,source,train
925,006738.png,yorkshire_terrier,7.0,,source,test
926,000768.png,dalmatian,4.0,train,source,train
927,008955.png,saint_bernard,2.0,,source,train
928,009397.png,chihuahua,5.0,,source,train
929,006708.png,samoyed,0.0,,source,test
930,008916.png,chihuahua,5.0,,source,train
931,007058.png,dalmatian,4.0,,source,test
932,008918.png,siberian_husky,6.0,,source,val
933,007033.png,miniature_poodle,1.0,,source,test
934,000080.png,great_dane,3.0,train,source,test
935,008221.png,samoyed,0.0,,source,test
936,000093.png,chihuahua,5.0,train,source,train
937,008229.png,miniature_poodle,1.0,,source,train
938,001300.png,saint_bernard,2.0,train,source,test
939,001596.png,dalmatian,4.0,train,source,val
940,005386.png,dalmatian,4.0,test,source,train
941,000651.png,saint_bernard,2.0,train,source,test
942,000757.png,saint_bernard,2.0,train,source,train
943,004674.png,chihuahua,5.0,test,source,test
944,007233.png,great_dane,3.0,,source,test
945,009253.png,dalmatian,4.0,,source,train
946,005770.png,great_dane,3.0,,source,train
947,004375.png,great_dane,3.0,test,source,train
948,007751.png,siberian_husky,6.0,,source,train
949,007297.png,siberian_husky,6.0,,source,train
950,002034.png,saint_bernard,2.0,train,source,train
951,001219.png,chihuahua,5.0,train,source,val
952,010040.png,miniature_poodle,1.0,,source,val
953,003530.png,great_dane,3.0,val,source,test
954,003276.png,saint_bernard,2.0,val,source,train
955,006341.png,yorkshire_terrier,7.0,,source,test
956,008459.png,dalmatian,4.0,,source,val
957,007616.png,dalmatian,4.0,,source,train
958,003515.png,saint_bernard,2.0,val,source,train
959,004703.png,miniature_poodle,1.0,test,source,test
960,004277.png,great_dane,3.0,test,source,train
961,001762.png,great_dane,3.0,train,source,train
962,002715.png,yorkshire_terrier,7.0,val,source,train
963,004770.png,great_dane,3.0,test,source,train
964,004875.png,miniature_poodle,1.0,test,source,val
965,001386.png,yorkshire_terrier,7.0,train,source,train
966,001008.png,great_dane,3.0,train,source,train
967,008879.png,saint_bernard,2.0,,source,train
968,004401.png,yorkshire_terrier,7.0,test,source,train
969,001242.png,samoyed,0.0,train,source,train
970,009675.png,great_dane,3.0,,source,test
971,008947.png,miniature_poodle,1.0,,source,val
972,001657.png,dalmatian,4.0,train,source,train
973,001302.png,dalmatian,4.0,train,source,test
974,005860.png,chihuahua,5.0,,source,test
975,006950.png,chihuahua,5.0,,source,train
976,002064.png,chihuahua,5.0,train,source,test
977,003605.png,great_dane,3.0,val,source,val
978,003670.png,chihuahua,5.0,val,source,val
979,007987.png,samoyed,0.0,,source,val
980,000431.png,saint_bernard,2.0,train,source,train
981,003577.png,samoyed,0.0,val,source,val
982,004187.png,great_dane,3.0,test,source,train
983,005896.png,great_dane,3.0,,source,train
984,006543.png,saint_bernard,2.0,,source,val
985,002012.png,samoyed,0.0,train,source,train
986,001524.png,dalmatian,4.0,train,source,train
987,003229.png,dalmatian,4.0,val,source,train
988,001271.png,samoyed,0.0,train,source,test
989,002644.png,samoyed,0.0,train,source,val
990,007057.png,miniature_poodle,1.0,,source,train
991,006365.png,dalmatian,4.0,,source,train
992,007670.png,samoyed,0.0,,source,test
993,000914.png,dalmatian,4.0,train,source,train
994,002456.png,saint_bernard,2.0,val,source,train
995,001618.png,yorkshire_terrier,7.0,train,source,train
996,006605.png,yorkshire_terrier,7.0,,source,test
997,004926.png,dalmatian,4.0,test,source,train
998,003029.png,chihuahua,5.0,val,source,train
999,002002.png,miniature_poodle,1.0,train,source,train
1000,006422.png,saint_bernard,2.0,,source,train
1001,010162.png,chihuahua,5.0,,source,train
1002,009138.png,siberian_husky,6.0,,source,train
1003,005258.png,great_dane,3.0,test,source,val
1004,008799.png,dalmatian,4.0,,source,val
1005,002180.png,miniature_poodle,1.0,train,source,train
1006,003738.png,saint_bernard,2.0,val,source,train
1007,008000.png,chihuahua,5.0,,source,train
1008,005739.png,siberian_husky,6.0,,source,test
1009,002481.png,miniature_poodle,1.0,train,source,train
1010,001575.png,siberian_husky,6.0,train,source,train
1011,004406.png,yorkshire_terrier,7.0,test,source,val
1012,007993.png,saint_bernard,2.0,,source,train
1013,010091.png,miniature_poodle,1.0,,source,train
1014,009170.png,saint_bernard,2.0,,source,val
1015,001358.png,saint_bernard,2.0,train,source,train
1016,009502.png,saint_bernard,2.0,,source,test
1017,009633.png,samoyed,0.0,,source,train
1018,003772.png,dalmatian,4.0,val,source,train
1019,002358.png,saint_bernard,2.0,train,source,val
1020,002151.png,dalmatian,4.0,train,source,test
1021,008154.png,great_dane,3.0,,source,train
1022,005646.png,saint_bernard,2.0,,source,train
1023,010033.png,miniature_poodle,1.0,,source,test
1024,001226.png,samoyed,0.0,train,source,val
1025,005996.png,great_dane,3.0,,source,val
1026,002101.png,yorkshire_terrier,7.0,train,source,train
1027,002711.png,great_dane,3.0,val,source,train
1028,006883.png,chihuahua,5.0,,source,val
1029,004248.png,dalmatian,4.0,test,source,test
1030,007384.png,chihuahua,5.0,,source,train
1031,010018.png,dalmatian,4.0,,source,test
1032,004986.png,samoyed,0.0,test,source,train
1033,002922.png,saint_bernard,2.0,val,source,train
1034,001892.png,samoyed,0.0,train,source,train
1035,001262.png,samoyed,0.0,train,source,train
1036,005353.png,chihuahua,5.0,test,source,train
1037,009817.png,yorkshire_terrier,7.0,,source,test
1038,001255.png,siberian_husky,6.0,train,source,test
1039,004293.png,great_dane,3.0,test,source,train
1040,000379.png,miniature_poodle,1.0,train,source,train
1041,007060.png,samoyed,0.0,,source,train
1042,001458.png,saint_bernard,2.0,train,source,train
1043,009844.png,miniature_poodle,1.0,,source,train
1044,007943.png,chihuahua,5.0,,source,test
1045,009531.png,miniature_poodle,1.0,,source,train
1046,004477.png,miniature_poodle,1.0,test,source,test
1047,004544.png,samoyed,0.0,test,source,train
1048,005032.png,samoyed,0.0,test,source,test
1049,001382.png,dalmatian,4.0,train,source,train
1050,003724.png,samoyed,0.0,val,source,train
1051,009116.png,dalmatian,4.0,,source,val
1052,000036.png,siberian_husky,6.0,train,source,train
1053,004677.png,dalmatian,4.0,test,source,val
1054,001290.png,siberian_husky,6.0,train,source,train
1055,000009.png,siberian_husky,6.0,train,source,test
1056,008996.png,dalmatian,4.0,,source,train
1057,004988.png,miniature_poodle,1.0,test,source,val
1058,005471.png,dalmatian,4.0,test,source,val
1059,003271.png,yorkshire_terrier,7.0,val,source,train
1060,000439.png,yorkshire_terrier,7.0,train,source,train
1061,005662.png,samoyed,0.0,test,source,val
1062,006893.png,dalmatian,4.0,,source,test
1063,001368.png,samoyed,0.0,train,source,test
1064,002915.png,saint_bernard,2.0,val,source,train
1065,007317.png,yorkshire_terrier,7.0,,source,test
1066,007593.png,yorkshire_terrier,7.0,,source,train
1067,004065.png,miniature_poodle,1.0,test,source,test
1068,007310.png,samoyed,0.0,,source,train
1069,007378.png,yorkshire_terrier,7.0,,source,train
1070,000993.png,siberian_husky,6.0,train,source,train
1071,010189.png,dalmatian,4.0,,source,test
1072,004242.png,saint_bernard,2.0,test,source,train
1073,001339.png,samoyed,0.0,train,source,train
1074,005543.png,yorkshire_terrier,7.0,test,source,test
1075,007730.png,siberian_husky,6.0,,source,train
1076,007944.png,yorkshire_terrier,7.0,,source,val
1077,006006.png,samoyed,0.0,,source,train
1078,005501.png,chihuahua,5.0,,source,train
1079,003247.png,samoyed,0.0,val,source,val
1080,006619.png,great_dane,3.0,,source,train
1081,007018.png,great_dane,3.0,,source,train
1082,000819.png,chihuahua,5.0,train,source,val
1083,009781.png,samoyed,0.0,,source,val
1084,000798.png,saint_bernard,2.0,train,source,test
1085,000438.png,saint_bernard,2.0,train,source,test
1086,001640.png,chihuahua,5.0,train,source,test
1087,003597.png,siberian_husky,6.0,val,source,train
1088,007735.png,saint_bernard,2.0,,source,test
1089,008559.png,chihuahua,5.0,,source,test
1090,002365.png,great_dane,3.0,train,source,train
1091,006371.png,miniature_poodle,1.0,,source,test
1092,006717.png,miniature_poodle,1.0,,source,test
1093,006333.png,saint_bernard,2.0,,source,test
1094,009626.png,miniature_poodle,1.0,,source,test
1095,004505.png,dalmatian,4.0,test,source,val
1096,007799.png,great_dane,3.0,,source,train
1097,002837.png,miniature_poodle,1.0,val,source,test
1098,006731.png,great_dane,3.0,,source,test
1099,006906.png,saint_bernard,2.0,,source,train
1100,000209.png,samoyed,0.0,train,source,val
1101,007177.png,samoyed,0.0,,source,test
1102,000054.png,saint_bernard,2.0,train,source,train
1103,001673.png,dalmatian,4.0,train,source,train
1104,007483.png,siberian_husky,6.0,,source,train
1105,006063.png,siberian_husky,6.0,,source,val
1106,000104.png,great_dane,3.0,train,source,train
1107,006526.png,great_dane,3.0,,source,train
1108,006529.png,yorkshire_terrier,7.0,,source,train
1109,005094.png,yorkshire_terrier,7.0,test,source,val
1110,004443.png,miniature_poodle,1.0,test,source,train
1111,005873.png,samoyed,0.0,,source,train
1112,008184.png,yorkshire_terrier,7.0,,source,train
1113,003544.png,miniature_poodle,1.0,val,source,test
1114,009037.png,chihuahua,5.0,,source,train
1115,003496.png,miniature_poodle,1.0,val,source,val
1116,001629.png,siberian_husky,6.0,train,source,train
1117,006888.png,saint_bernard,2.0,,source,test
1118,001264.png,samoyed,0.0,train,source,train
1119,003166.png,great_dane,3.0,val,source,test
1120,005506.png,siberian_husky,6.0,test,source,test
1121,000941.png,great_dane,3.0,train,source,val
1122,009599.png,dalmatian,4.0,,source,train
1123,007699.png,miniature_poodle,1.0,,source,test
1124,007707.png,dalmatian,4.0,,source,train
1125,000464.png,yorkshire_terrier,7.0,train,source,test
1126,006413.png,miniature_poodle,1.0,,source,test
1127,010209.png,yorkshire_terrier,7.0,,source,train
1128,001772.png,siberian_husky,6.0,train,source,train
1129,009967.png,great_dane,3.0,,source,val
1130,009703.png,dalmatian,4.0,,source,test
1131,008869.png,miniature_poodle,1.0,,source,test
1132,002840.png,saint_bernard,2.0,val,source,train
