filename,semantic_label,numeric_label,partition,task
008201.png,samoyed,0.0,,source
006305.png,great_dane,3.0,,source
003747.png,great_dane,3.0,val,source
006541.png,chihuahua,5.0,,source
000730.png,dalmatian,4.0,train,source
006331.png,miniature_poodle,1.0,,source
000710.png,miniature_poodle,1.0,train,source
005384.png,chihuahua,5.0,test,source
001846.png,saint_bernard,2.0,train,source
008633.png,chihuahua,5.0,,source
009956.png,samoyed,0.0,,source
000783.png,yorkshire_terrier,7.0,train,source
006514.png,great_dane,3.0,,source
003077.png,chihuahua,5.0,val,source
008304.png,yorkshire_terrier,7.0,,source
001520.png,yorkshire_terrier,7.0,train,source
000860.png,saint_bernard,2.0,train,source
006838.png,samoyed,0.0,,source
001677.png,siberian_husky,6.0,train,source
006645.png,great_dane,3.0,,source
001564.png,saint_bernard,2.0,train,source
000253.png,miniature_poodle,1.0,train,source
001244.png,saint_bernard,2.0,train,source
003854.png,great_dane,3.0,test,source
005490.png,siberian_husky,6.0,test,source
005853.png,great_dane,3.0,,source
003681.png,siberian_husky,6.0,val,source
004873.png,great_dane,3.0,test,source
008162.png,samoyed,0.0,,source
004944.png,siberian_husky,6.0,test,source
007447.png,saint_bernard,2.0,,source
005417.png,miniature_poodle,1.0,,source
000005.png,chihuahua,5.0,train,source
000160.png,miniature_poodle,1.0,train,source
005527.png,miniature_poodle,1.0,,source
004564.png,siberian_husky,6.0,test,source
006676.png,saint_bernard,2.0,,source
009604.png,great_dane,3.0,,source
009756.png,great_dane,3.0,,source
000378.png,miniature_poodle,1.0,train,source
005383.png,dalmatian,4.0,test,source
006615.png,samoyed,0.0,,source
000820.png,yorkshire_terrier,7.0,train,source
009446.png,siberian_husky,6.0,,source
008817.png,saint_bernard,2.0,,source
004866.png,saint_bernard,2.0,test,source
001094.png,siberian_husky,6.0,train,source
001294.png,saint_bernard,2.0,train,source
005995.png,chihuahua,5.0,,source
003007.png,yorkshire_terrier,7.0,val,source
009729.png,miniature_poodle,1.0,,source
004117.png,miniature_poodle,1.0,test,source
007549.png,samoyed,0.0,,source
008181.png,great_dane,3.0,,source
006078.png,miniature_poodle,1.0,,source
003928.png,saint_bernard,2.0,test,source
007407.png,great_dane,3.0,,source
009082.png,chihuahua,5.0,,source
003906.png,siberian_husky,6.0,val,source
005678.png,miniature_poodle,1.0,,source
001439.png,siberian_husky,6.0,train,source
002494.png,samoyed,0.0,train,source
002276.png,siberian_husky,6.0,train,source
005683.png,miniature_poodle,1.0,,source
003926.png,chihuahua,5.0,val,source
009113.png,great_dane,3.0,,source
000100.png,saint_bernard,2.0,train,source
003726.png,chihuahua,5.0,val,source
006778.png,siberian_husky,6.0,,source
000193.png,miniature_poodle,1.0,train,source
006441.png,yorkshire_terrier,7.0,,source
003927.png,yorkshire_terrier,7.0,val,source
008317.png,dalmatian,4.0,,source
004170.png,yorkshire_terrier,7.0,test,source
006449.png,saint_bernard,2.0,,source
002555.png,chihuahua,5.0,train,source
005867.png,chihuahua,5.0,,source
003948.png,miniature_poodle,1.0,val,source
002464.png,miniature_poodle,1.0,train,source
006564.png,siberian_husky,6.0,,source
006323.png,chihuahua,5.0,,source
005830.png,great_dane,3.0,,source
005910.png,samoyed,0.0,,source
009447.png,dalmatian,4.0,,source
010000.png,samoyed,0.0,,source
004766.png,great_dane,3.0,test,source
000304.png,saint_bernard,2.0,train,source
003649.png,siberian_husky,6.0,val,source
006770.png,dalmatian,4.0,,source
004819.png,great_dane,3.0,test,source
009588.png,siberian_husky,6.0,,source
008159.png,samoyed,0.0,,source
006186.png,great_dane,3.0,,source
004180.png,samoyed,0.0,val,source
001002.png,siberian_husky,6.0,train,source
007417.png,dalmatian,4.0,,source
009341.png,miniature_poodle,1.0,,source
006200.png,siberian_husky,6.0,,source
002931.png,siberian_husky,6.0,val,source
003479.png,great_dane,3.0,val,source
006738.png,yorkshire_terrier,7.0,,source
000768.png,dalmatian,4.0,train,source
008955.png,saint_bernard,2.0,,source
009397.png,chihuahua,5.0,,source
006708.png,samoyed,0.0,,source
008916.png,chihuahua,5.0,,source
007058.png,dalmatian,4.0,,source
008918.png,siberian_husky,6.0,,source
007033.png,miniature_poodle,1.0,,source
000080.png,great_dane,3.0,train,source
008221.png,samoyed,0.0,,source
000093.png,chihuahua,5.0,train,source
008229.png,miniature_poodle,1.0,,source
001300.png,saint_bernard,2.0,train,source
001596.png,dalmatian,4.0,train,source
005386.png,dalmatian,4.0,test,source
000651.png,saint_bernard,2.0,train,source
000757.png,saint_bernard,2.0,train,source
004674.png,chihuahua,5.0,test,source
007233.png,great_dane,3.0,,source
009253.png,dalmatian,4.0,,source
005770.png,great_dane,3.0,,source
004375.png,great_dane,3.0,test,source
007751.png,siberian_husky,6.0,,source
007297.png,siberian_husky,6.0,,source
002034.png,saint_bernard,2.0,train,source
001219.png,chihuahua,5.0,train,source
010040.png,miniature_poodle,1.0,,source
003530.png,great_dane,3.0,val,source
003276.png,saint_bernard,2.0,val,source
006341.png,yorkshire_terrier,7.0,,source
008459.png,dalmatian,4.0,,source
007616.png,dalmatian,4.0,,source
003515.png,saint_bernard,2.0,val,source
004703.png,miniature_poodle,1.0,test,source
004277.png,great_dane,3.0,test,source
001762.png,great_dane,3.0,train,source
002715.png,yorkshire_terrier,7.0,val,source
004770.png,great_dane,3.0,test,source
004875.png,miniature_poodle,1.0,test,source
001386.png,yorkshire_terrier,7.0,train,source
001008.png,great_dane,3.0,train,source
008879.png,saint_bernard,2.0,,source
004401.png,yorkshire_terrier,7.0,test,source
001242.png,samoyed,0.0,train,source
009675.png,great_dane,3.0,,source
008947.png,miniature_poodle,1.0,,source
001657.png,dalmatian,4.0,train,source
001302.png,dalmatian,4.0,train,source
005860.png,chihuahua,5.0,,source
006950.png,chihuahua,5.0,,source
002064.png,chihuahua,5.0,train,source
003605.png,great_dane,3.0,val,source
003670.png,chihuahua,5.0,val,source
007987.png,samoyed,0.0,,source
000431.png,saint_bernard,2.0,train,source
003577.png,samoyed,0.0,val,source
004187.png,great_dane,3.0,test,source
005896.png,great_dane,3.0,,source
006543.png,saint_bernard,2.0,,source
002012.png,samoyed,0.0,train,source
001524.png,dalmatian,4.0,train,source
003229.png,dalmatian,4.0,val,source
001271.png,samoyed,0.0,train,source
002644.png,samoyed,0.0,train,source
007057.png,miniature_poodle,1.0,,source
006365.png,dalmatian,4.0,,source
007670.png,samoyed,0.0,,source
000914.png,dalmatian,4.0,train,source
002456.png,saint_bernard,2.0,val,source
001618.png,yorkshire_terrier,7.0,train,source
006605.png,yorkshire_terrier,7.0,,source
004926.png,dalmatian,4.0,test,source
003029.png,chihuahua,5.0,val,source
002002.png,miniature_poodle,1.0,train,source
006422.png,saint_bernard,2.0,,source
010162.png,chihuahua,5.0,,source
009138.png,siberian_husky,6.0,,source
005258.png,great_dane,3.0,test,source
008799.png,dalmatian,4.0,,source
002180.png,miniature_poodle,1.0,train,source
003738.png,saint_bernard,2.0,val,source
008000.png,chihuahua,5.0,,source
005739.png,siberian_husky,6.0,,source
002481.png,miniature_poodle,1.0,train,source
001575.png,siberian_husky,6.0,train,source
004406.png,yorkshire_terrier,7.0,test,source
007993.png,saint_bernard,2.0,,source
010091.png,miniature_poodle,1.0,,source
009170.png,saint_bernard,2.0,,source
001358.png,saint_bernard,2.0,train,source
009502.png,saint_bernard,2.0,,source
009633.png,samoyed,0.0,,source
003772.png,dalmatian,4.0,val,source
002358.png,saint_bernard,2.0,train,source
002151.png,dalmatian,4.0,train,source
008154.png,great_dane,3.0,,source
005646.png,saint_bernard,2.0,,source
010033.png,miniature_poodle,1.0,,source
001226.png,samoyed,0.0,train,source
005996.png,great_dane,3.0,,source
002101.png,yorkshire_terrier,7.0,train,source
002711.png,great_dane,3.0,val,source
006883.png,chihuahua,5.0,,source
004248.png,dalmatian,4.0,test,source
007384.png,chihuahua,5.0,,source
010018.png,dalmatian,4.0,,source
004986.png,samoyed,0.0,test,source
002922.png,saint_bernard,2.0,val,source
001892.png,samoyed,0.0,train,source
001262.png,samoyed,0.0,train,source
005353.png,chihuahua,5.0,test,source
009817.png,yorkshire_terrier,7.0,,source
001255.png,siberian_husky,6.0,train,source
004293.png,great_dane,3.0,test,source
000379.png,miniature_poodle,1.0,train,source
007060.png,samoyed,0.0,,source
001458.png,saint_bernard,2.0,train,source
009844.png,miniature_poodle,1.0,,source
007943.png,chihuahua,5.0,,source
009531.png,miniature_poodle,1.0,,source
004477.png,miniature_poodle,1.0,test,source
004544.png,samoyed,0.0,test,source
005032.png,samoyed,0.0,test,source
001382.png,dalmatian,4.0,train,source
003724.png,samoyed,0.0,val,source
009116.png,dalmatian,4.0,,source
000036.png,siberian_husky,6.0,train,source
004677.png,dalmatian,4.0,test,source
001290.png,siberian_husky,6.0,train,source
000009.png,siberian_husky,6.0,train,source
008996.png,dalmatian,4.0,,source
004988.png,miniature_poodle,1.0,test,source
005471.png,dalmatian,4.0,test,source
003271.png,yorkshire_terrier,7.0,val,source
000439.png,yorkshire_terrier,7.0,train,source
005662.png,samoyed,0.0,test,source
006893.png,dalmatian,4.0,,source
001368.png,samoyed,0.0,train,source
002915.png,saint_bernard,2.0,val,source
007317.png,yorkshire_terrier,7.0,,source
007593.png,yorkshire_terrier,7.0,,source
004065.png,miniature_poodle,1.0,test,source
007310.png,samoyed,0.0,,source
007378.png,yorkshire_terrier,7.0,,source
000993.png,siberian_husky,6.0,train,source
010189.png,dalmatian,4.0,,source
004242.png,saint_bernard,2.0,test,source
001339.png,samoyed,0.0,train,source
005543.png,yorkshire_terrier,7.0,test,source
007730.png,siberian_husky,6.0,,source
007944.png,yorkshire_terrier,7.0,,source
006006.png,samoyed,0.0,,source
005501.png,chihuahua,5.0,,source
003247.png,samoyed,0.0,val,source
006619.png,great_dane,3.0,,source
007018.png,great_dane,3.0,,source
000819.png,chihuahua,5.0,train,source
009781.png,samoyed,0.0,,source
000798.png,saint_bernard,2.0,train,source
000438.png,saint_bernard,2.0,train,source
001640.png,chihuahua,5.0,train,source
003597.png,siberian_husky,6.0,val,source
007735.png,saint_bernard,2.0,,source
008559.png,chihuahua,5.0,,source
002365.png,great_dane,3.0,train,source
006371.png,miniature_poodle,1.0,,source
006717.png,miniature_poodle,1.0,,source
006333.png,saint_bernard,2.0,,source
009626.png,miniature_poodle,1.0,,source
004505.png,dalmatian,4.0,test,source
007799.png,great_dane,3.0,,source
002837.png,miniature_poodle,1.0,val,source
006731.png,great_dane,3.0,,source
006906.png,saint_bernard,2.0,,source
000209.png,samoyed,0.0,train,source
007177.png,samoyed,0.0,,source
000054.png,saint_bernard,2.0,train,source
001673.png,dalmatian,4.0,train,source
007483.png,siberian_husky,6.0,,source
006063.png,siberian_husky,6.0,,source
000104.png,great_dane,3.0,train,source
006526.png,great_dane,3.0,,source
006529.png,yorkshire_terrier,7.0,,source
005094.png,yorkshire_terrier,7.0,test,source
004443.png,miniature_poodle,1.0,test,source
005873.png,samoyed,0.0,,source
008184.png,yorkshire_terrier,7.0,,source
003544.png,miniature_poodle,1.0,val,source
009037.png,chihuahua,5.0,,source
003496.png,miniature_poodle,1.0,val,source
001629.png,siberian_husky,6.0,train,source
006888.png,saint_bernard,2.0,,source
001264.png,samoyed,0.0,train,source
003166.png,great_dane,3.0,val,source
005506.png,siberian_husky,6.0,test,source
000941.png,great_dane,3.0,train,source
009599.png,dalmatian,4.0,,source
007699.png,miniature_poodle,1.0,,source
007707.png,dalmatian,4.0,,source
000464.png,yorkshire_terrier,7.0,train,source
006413.png,miniature_poodle,1.0,,source
010209.png,yorkshire_terrier,7.0,,source
001772.png,siberian_husky,6.0,train,source
009967.png,great_dane,3.0,,source
009703.png,dalmatian,4.0,,source
008869.png,miniature_poodle,1.0,,source
002840.png,saint_bernard,2.0,val,source
009004.png,yorkshire_terrier,7.0,,source
009034.png,dalmatian,4.0,,source
007844.png,miniature_poodle,1.0,,source
002418.png,chihuahua,5.0,train,source
002923.png,miniature_poodle,1.0,val,source
002419.png,great_dane,3.0,val,source
007455.png,dalmatian,4.0,,source
006815.png,great_dane,3.0,,source
006182.png,chihuahua,5.0,,source
005451.png,samoyed,0.0,test,source
006326.png,great_dane,3.0,,source
003085.png,chihuahua,5.0,val,source
000646.png,saint_bernard,2.0,train,source
001204.png,yorkshire_terrier,7.0,train,source
002332.png,chihuahua,5.0,train,source
008206.png,chihuahua,5.0,,source
006253.png,saint_bernard,2.0,,source
000842.png,samoyed,0.0,train,source
003402.png,miniature_poodle,1.0,val,source
006512.png,great_dane,3.0,,source
007600.png,saint_bernard,2.0,,source
000349.png,chihuahua,5.0,train,source
006885.png,great_dane,3.0,,source
001251.png,dalmatian,4.0,train,source
010058.png,chihuahua,5.0,,source
008579.png,dalmatian,4.0,,source
003376.png,great_dane,3.0,val,source
007759.png,yorkshire_terrier,7.0,,source
006263.png,miniature_poodle,1.0,,source
009360.png,chihuahua,5.0,,source
004598.png,great_dane,3.0,test,source
000691.png,siberian_husky,6.0,train,source
004025.png,saint_bernard,2.0,test,source
005622.png,samoyed,0.0,test,source
001413.png,yorkshire_terrier,7.0,train,source
009751.png,yorkshire_terrier,7.0,,source
007391.png,samoyed,0.0,,source
002749.png,saint_bernard,2.0,val,source
009203.png,siberian_husky,6.0,,source
001067.png,yorkshire_terrier,7.0,train,source
007642.png,dalmatian,4.0,,source
005041.png,great_dane,3.0,test,source
007385.png,great_dane,3.0,,source
004623.png,siberian_husky,6.0,test,source
006773.png,great_dane,3.0,,source
007240.png,yorkshire_terrier,7.0,,source
002399.png,chihuahua,5.0,train,source
008424.png,saint_bernard,2.0,,source
001004.png,yorkshire_terrier,7.0,train,source
009955.png,yorkshire_terrier,7.0,,source
006934.png,saint_bernard,2.0,,source
009782.png,yorkshire_terrier,7.0,,source
003030.png,saint_bernard,2.0,val,source
008643.png,samoyed,0.0,,source
008286.png,great_dane,3.0,,source
000797.png,great_dane,3.0,train,source
001974.png,great_dane,3.0,train,source
007350.png,miniature_poodle,1.0,,source
004452.png,miniature_poodle,1.0,test,source
002862.png,dalmatian,4.0,val,source
006286.png,chihuahua,5.0,,source
000144.png,saint_bernard,2.0,train,source
010028.png,saint_bernard,2.0,,source
003033.png,siberian_husky,6.0,val,source
000850.png,siberian_husky,6.0,train,source
006169.png,samoyed,0.0,,source
006306.png,saint_bernard,2.0,,source
006295.png,siberian_husky,6.0,,source
004712.png,yorkshire_terrier,7.0,test,source
009945.png,miniature_poodle,1.0,,source
001938.png,dalmatian,4.0,train,source
000518.png,saint_bernard,2.0,train,source
006146.png,dalmatian,4.0,,source
